,TIME,LINE,HA,HOME,AWAY,LABEL,ID,MATCH_TIME,TITLE,MATCH_RESULT,DELTA,HOME_LAG,AWAY_LAG,HOME_CHANGE,AWAY_CHANGE,HOME_SCORE,AWAY_SCORE,FIRST_LINE,LAST_LINE,O_LINE,O_FIRST_LINE,O_LINE_LEAD,HOME_TREND,AWAY_TREND,A_PAT_FOUND,H_PAT_FOUND,PAT_FOUND,HANDI_LABEL
4560,2017-09-16 12:23:00,(-0.5/-1),"(2.1, 1.76)",2.1,1.76,H,118556,2017-09-16 22:00:00,赫根 VS 艾夫斯堡,(2 : 0) 3 : 0,0 days 09:37:00.000000000,,,0,0,3,0,(-0.5/-1),(-0.5/-1),12,12,,0-,0+,N,N,N,H
4561,2017-09-16 14:23:00,(-0.5/-1),"(2.06, 1.79)",2.06,1.79,H,118556,2017-09-16 22:00:00,赫根 VS 艾夫斯堡,(2 : 0) 3 : 0,0 days 07:37:00.000000000,2.1,1.76,-,+,3,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0-,0+,N,N,N,H
4562,2017-09-17 12:04:00,(+0.5/+1),"(1.85, 1.99)",1.85,1.99,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,1 days 04:56:00.000000000,,,0,0,1,1,(+0.5/+1),(+0.5/+1),6,6,,0++++-++,0----+--,N,N,N,H
4563,2017-09-18 12:04:00,(+0.5/+1),"(1.88, 1.96)",1.88,1.96,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 04:56:00.000000000,1.85,1.99,+,-,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4564,2017-09-18 12:09:00,(+0.5/+1),"(1.91, 1.93)",1.91,1.93,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 04:51:00.000000000,1.88,1.96,+,-,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4565,2017-09-18 13:18:00,(+0.5/+1),"(1.93, 1.91)",1.93,1.91,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 03:42:00.000000000,1.91,1.93,+,-,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4566,2017-09-18 15:07:00,(+0.5/+1),"(1.95, 1.89)",1.95,1.89,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 01:53:00.000000000,1.93,1.91,+,-,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4567,2017-09-18 15:20:00,(+0.5/+1),"(1.85, 1.99)",1.85,1.99,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 01:40:00.000000000,1.95,1.89,-,+,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4568,2017-09-18 15:58:00,(+0.5/+1),"(1.88, 1.96)",1.88,1.96,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 01:02:00.000000000,1.85,1.99,+,-,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4569,2017-09-18 16:52:00,(+0.5/+1),"(1.9, 1.94)",1.9,1.94,D,118557,2017-09-18 17:00:00,熊本羅亞素 VS 福岡黃蜂,(0 : 0) 1 : 1,0 days 00:08:00.000000000,1.88,1.96,+,-,1,1,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++-++,0----+--,N,N,N,H
4570,2017-09-18 19:32:00,(-0.5/-1),"(1.88, 1.96)",1.88,1.96,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,1 days 04:58:00.000000000,,,0,0,2,0,(-0.5/-1),(-0.5/-1),12,12,,0----+-,0++++-+,N,N,N,H
4571,2017-09-19 14:04:00,(-0.5/-1),"(1.86, 1.98)",1.86,1.98,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,0 days 10:26:00.000000000,1.88,1.96,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0----+-,0++++-+,N,N,N,H
4572,2017-09-19 19:24:00,(-0.5/-1),"(1.84, 2.0)",1.84,2.0,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,0 days 05:06:00.000000000,1.86,1.98,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0----+-,0++++-+,N,N,N,H
4573,2017-09-19 22:07:00,(-0.5/-1),"(1.82, 2.02)",1.82,2.02,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,0 days 02:23:00.000000000,1.84,2.0,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0----+-,0++++-+,N,N,N,H
4574,2017-09-19 23:18:00,(-0.5/-1),"(1.79, 2.06)",1.79,2.06,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,0 days 01:12:00.000000000,1.82,2.02,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0----+-,0++++-+,N,N,N,H
4575,2017-09-19 23:28:00,(-0.5/-1),"(1.85, 1.99)",1.85,1.99,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,0 days 01:02:00.000000000,1.79,2.06,+,-,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0----+-,0++++-+,N,N,N,H
4576,2017-09-19 23:56:00,(-0.5/-1),"(1.83, 2.01)",1.83,2.01,H,118558,2017-09-20 00:30:00,慕遜加柏 VS 史特加,(0 : 0) 2 : 0,0 days 00:34:00.000000000,1.85,1.99,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0----+-,0++++-+,N,N,N,H
4577,2017-09-18 19:32:00,(-0.5/-1),"(2.14, 1.73)",2.14,1.73,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,1 days 04:58:00.000000000,,,0,0,0,1,(-0.5/-1),(-0.5/-1),12,12,,0---++---,0+++--+++,N,N,N,A
4578,2017-09-19 11:20:00,(-0.5/-1),"(2.11, 1.75)",2.11,1.75,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 13:10:00.000000000,2.14,1.73,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4579,2017-09-19 14:06:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 10:24:00.000000000,2.11,1.75,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4580,2017-09-19 21:20:00,(-0.5/-1),"(2.05, 1.8)",2.05,1.8,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 03:10:00.000000000,2.07,1.78,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4581,2017-09-19 23:33:00,(-0.5/-1),"(2.11, 1.75)",2.11,1.75,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 00:57:00.000000000,2.05,1.8,+,-,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4582,2017-09-19 23:42:00,(-0.5/-1),"(2.14, 1.73)",2.14,1.73,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 00:48:00.000000000,2.11,1.75,+,-,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4583,2017-09-19 23:59:00,(-0.5/-1),"(2.11, 1.75)",2.11,1.75,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 00:31:00.000000000,2.14,1.73,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4584,2017-09-20 00:04:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 00:26:00.000000000,2.11,1.75,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4585,2017-09-20 00:29:00,(-0.5/-1),"(2.05, 1.8)",2.05,1.8,A,118559,2017-09-20 00:30:00,基爾 VS 聖保利,(0 : 1) 0 : 1,0 days 00:01:00.000000000,2.07,1.78,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++---,0+++--+++,N,N,N,A
4586,2017-09-18 19:32:00,(-0.5/-1),"(1.87, 1.97)",1.87,1.97,D,118560,2017-09-20 00:30:00,恩高斯達特 VS 杜伊斯堡,(1 : 1) 2 : 2,1 days 04:58:00.000000000,,,0,0,2,2,(-0.5/-1),(-0.5/-1),12,12,,0-+---,0+-+++,N,N,N,A
4587,2017-09-19 14:14:00,(-0.5/-1),"(1.84, 2.0)",1.84,2.0,D,118560,2017-09-20 00:30:00,恩高斯達特 VS 杜伊斯堡,(1 : 1) 2 : 2,0 days 10:16:00.000000000,1.87,1.97,-,+,2,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-+---,0+-+++,N,N,N,A
4588,2017-09-19 23:04:00,(-0.5/-1),"(1.87, 1.97)",1.87,1.97,D,118560,2017-09-20 00:30:00,恩高斯達特 VS 杜伊斯堡,(1 : 1) 2 : 2,0 days 01:26:00.000000000,1.84,2.0,+,-,2,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-+---,0+-+++,N,N,N,A
4589,2017-09-19 23:37:00,(-0.5/-1),"(1.84, 2.0)",1.84,2.0,D,118560,2017-09-20 00:30:00,恩高斯達特 VS 杜伊斯堡,(1 : 1) 2 : 2,0 days 00:53:00.000000000,1.87,1.97,-,+,2,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-+---,0+-+++,N,N,N,A
4590,2017-09-20 00:19:00,(-0.5/-1),"(1.8, 2.05)",1.8,2.05,D,118560,2017-09-20 00:30:00,恩高斯達特 VS 杜伊斯堡,(1 : 1) 2 : 2,0 days 00:11:00.000000000,1.84,2.0,-,+,2,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-+---,0+-+++,N,N,N,A
4591,2017-09-20 00:25:00,(-0.5/-1),"(1.78, 2.07)",1.78,2.07,D,118560,2017-09-20 00:30:00,恩高斯達特 VS 杜伊斯堡,(1 : 1) 2 : 2,0 days 00:05:00.000000000,1.8,2.05,-,+,2,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-+---,0+-+++,N,N,N,A
4592,2017-09-18 19:33:00,(0),"(2.07, 1.78)",2.07,1.78,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,1 days 04:57:00.000000000,,,0,0,1,0,(0),(0),9,9,,0---++----,0+++--++++,N,N,N,H
4593,2017-09-19 14:30:00,(0),"(2.03, 1.81)",2.03,1.81,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 10:00:00.000000000,2.07,1.78,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4594,2017-09-19 14:34:00,(0),"(2.01, 1.83)",2.01,1.83,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 09:56:00.000000000,2.03,1.81,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4595,2017-09-19 15:54:00,(0),"(1.99, 1.85)",1.99,1.85,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 08:36:00.000000000,2.01,1.83,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4596,2017-09-19 18:54:00,(0),"(2.02, 1.82)",2.02,1.82,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 05:36:00.000000000,1.99,1.85,+,-,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4597,2017-09-19 19:12:00,(0),"(2.07, 1.78)",2.07,1.78,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 05:18:00.000000000,2.02,1.82,+,-,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4598,2017-09-19 23:29:00,(0),"(2.03, 1.81)",2.03,1.81,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 01:01:00.000000000,2.07,1.78,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4599,2017-09-19 23:31:00,(0),"(1.9, 1.94)",1.9,1.94,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 00:59:00.000000000,2.03,1.81,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4600,2017-09-19 23:34:00,(0),"(1.84, 2.0)",1.84,2.0,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 00:56:00.000000000,1.9,1.94,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4601,2017-09-19 23:57:00,(0),"(1.8, 2.05)",1.8,2.05,H,118562,2017-09-20 00:30:00,辛特侯遜 VS 柏林聯,(0 : 0) 1 : 0,0 days 00:33:00.000000000,1.84,2.0,-,+,1,0,(0),(0),9,9,9.0,0---++----,0+++--++++,N,N,N,H
4602,2017-09-18 19:33:00,(0/+0.5),"(1.84, 1.92)",1.84,1.92,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,1 days 05:27:00.000000000,,,0,0,2,2,(0/+0.5),(+0.5/+1),8,8,,0+-++++++++++-,0------------+,Y,N,Y,H
4603,2017-09-19 14:08:00,(0/+0.5),"(2.02, 1.82)",2.02,1.82,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 10:52:00.000000000,1.84,1.92,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4604,2017-09-19 14:12:00,(0/+0.5),"(1.97, 1.8)",1.97,1.8,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 10:48:00.000000000,2.02,1.82,-,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4605,2017-09-19 14:14:00,(0/+0.5),"(1.99, 1.79)",1.99,1.79,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 10:46:00.000000000,1.97,1.8,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4606,2017-09-19 14:48:00,(0/+0.5),"(2.07, 1.78)",2.07,1.78,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 10:12:00.000000000,1.99,1.79,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4607,2017-09-19 19:56:00,(0/+0.5),"(2.1, 1.76)",2.1,1.76,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 05:04:00.000000000,2.07,1.78,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4608,2017-09-19 21:04:00,(0/+0.5),"(2.15, 1.73)",2.15,1.73,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 03:56:00.000000000,2.1,1.76,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4609,2017-09-19 22:14:00,(0/+0.5),"(2.18, 1.71)",2.18,1.71,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 02:46:00.000000000,2.15,1.73,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4610,2017-09-19 23:15:00,(0/+0.5),"(2.23, 1.68)",2.23,1.68,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 01:45:00.000000000,2.18,1.71,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4611,2017-09-19 23:30:00,(0/+0.5),"(2.26, 1.66)",2.26,1.66,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 01:30:00.000000000,2.23,1.68,+,-,2,2,(0/+0.5),(+0.5/+1),8,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4612,2017-09-19 23:37:00,(+0.5/+1),"(1.73, 2.14)",1.73,2.14,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 01:23:00.000000000,2.26,1.66,+,-,2,2,(0/+0.5),(+0.5/+1),6,8,8.0,0+-++++++++++-,0------------+,Y,N,Y,H
4613,2017-09-19 23:40:00,(+0.5/+1),"(1.75, 2.11)",1.75,2.11,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 01:20:00.000000000,1.73,2.14,+,-,2,2,(0/+0.5),(+0.5/+1),6,8,6.0,0+-++++++++++-,0------------+,Y,N,Y,H
4614,2017-09-20 00:03:00,(+0.5/+1),"(1.78, 2.07)",1.78,2.07,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 00:57:00.000000000,1.75,2.11,+,-,2,2,(0/+0.5),(+0.5/+1),6,8,6.0,0+-++++++++++-,0------------+,Y,N,Y,H
4615,2017-09-20 00:10:00,(+0.5/+1),"(1.73, 2.14)",1.73,2.14,D,118564,2017-09-20 01:00:00,艾夫斯堡 VS 佐加頓斯,(0 : 1) 2 : 2,0 days 00:50:00.000000000,1.78,2.07,-,+,2,2,(0/+0.5),(+0.5/+1),6,8,6.0,0+-++++++++++-,0------------+,Y,N,Y,H
4616,2017-09-18 19:33:00,(0/-0.5),"(1.99, 1.78)",1.99,1.78,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,1 days 06:12:00.000000000,,,0,0,1,3,(0/-0.5),(0/-0.5),10,10,,0-----+++,0--+++---,N,N,N,A
4617,2017-09-19 14:33:00,(0/-0.5),"(2.03, 1.81)",2.03,1.81,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 11:12:00.000000000,1.99,1.78,-,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4618,2017-09-19 15:30:00,(0/-0.5),"(1.99, 1.78)",1.99,1.78,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 10:15:00.000000000,2.03,1.81,-,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4619,2017-09-19 15:32:00,(0/-0.5),"(1.98, 1.86)",1.98,1.86,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 10:13:00.000000000,1.99,1.78,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4620,2017-09-19 19:54:00,(0/-0.5),"(1.94, 1.9)",1.94,1.9,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 05:51:00.000000000,1.98,1.86,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4621,2017-09-19 20:50:00,(0/-0.5),"(1.9, 1.94)",1.9,1.94,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 04:55:00.000000000,1.94,1.9,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4622,2017-09-20 01:02:00,(0/-0.5),"(1.94, 1.9)",1.94,1.9,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 00:43:00.000000000,1.9,1.94,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4623,2017-09-20 01:08:00,(0/-0.5),"(2.0, 1.84)",2.0,1.84,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 00:37:00.000000000,1.94,1.9,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4624,2017-09-20 01:26:00,(0/-0.5),"(2.02, 1.82)",2.02,1.82,A,118566,2017-09-20 01:45:00,安曼 VS 奈梅亨,(1 : 1) 1 : 3,0 days 00:19:00.000000000,2.0,1.84,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----+++,0--+++---,N,N,N,A
4625,2017-09-18 19:33:00,(-0.5/-1),"(1.7, 2.2)",1.7,2.2,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,1 days 06:27:00.000000000,,,0,0,5,0,(-0.5/-1),(-1/-1.5),12,12,,0--------+--++,0++++++++-++--,N,Y,Y,H
4626,2017-09-19 14:04:00,(-0.5/-1),"(1.68, 2.23)",1.68,2.23,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 11:56:00.000000000,1.7,2.2,-,+,5,0,(-0.5/-1),(-1/-1.5),12,12,12.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4627,2017-09-19 16:06:00,(-1),"(1.88, 1.96)",1.88,1.96,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 09:54:00.000000000,1.68,2.23,-,+,5,0,(-0.5/-1),(-1/-1.5),13,12,12.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4628,2017-09-19 20:48:00,(-1),"(1.84, 2.0)",1.84,2.0,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 05:12:00.000000000,1.88,1.96,-,+,5,0,(-0.5/-1),(-1/-1.5),13,12,13.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4629,2017-09-19 23:32:00,(-1),"(1.8, 2.05)",1.8,2.05,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 02:28:00.000000000,1.84,2.0,-,+,5,0,(-0.5/-1),(-1/-1.5),13,12,13.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4630,2017-09-20 00:02:00,(-1),"(1.77, 2.09)",1.77,2.09,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 01:58:00.000000000,1.8,2.05,-,+,5,0,(-0.5/-1),(-1/-1.5),13,12,13.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4631,2017-09-20 00:28:00,(-1),"(1.75, 2.11)",1.75,2.11,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 01:32:00.000000000,1.77,2.09,-,+,5,0,(-0.5/-1),(-1/-1.5),13,12,13.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4632,2017-09-20 00:34:00,(-1),"(1.7, 2.19)",1.7,2.19,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 01:26:00.000000000,1.75,2.11,-,+,5,0,(-0.5/-1),(-1/-1.5),13,12,13.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4633,2017-09-20 00:38:00,(-1/-1.5),"(2.0, 1.84)",2.0,1.84,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 01:22:00.000000000,1.7,2.19,-,+,5,0,(-0.5/-1),(-1/-1.5),14,12,13.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4634,2017-09-20 01:03:00,(-1/-1.5),"(2.05, 1.8)",2.05,1.8,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 00:57:00.000000000,2.0,1.84,+,-,5,0,(-0.5/-1),(-1/-1.5),14,12,14.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4635,2017-09-20 01:38:00,(-1/-1.5),"(2.02, 1.82)",2.02,1.82,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 00:22:00.000000000,2.05,1.8,-,+,5,0,(-0.5/-1),(-1/-1.5),14,12,14.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4636,2017-09-20 01:51:00,(-1/-1.5),"(2.0, 1.84)",2.0,1.84,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 00:09:00.000000000,2.02,1.82,-,+,5,0,(-0.5/-1),(-1/-1.5),14,12,14.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4637,2017-09-20 01:58:00,(-1/-1.5),"(2.02, 1.82)",2.02,1.82,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 00:02:00.000000000,2.0,1.84,+,-,5,0,(-0.5/-1),(-1/-1.5),14,12,14.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4638,2017-09-20 01:58:00,(-1/-1.5),"(2.05, 1.8)",2.05,1.8,H,118569,2017-09-20 02:00:00,華倫西亞 VS 馬拉加,(1 : 0) 5 : 0,0 days 00:02:00.000000000,2.02,1.82,+,-,5,0,(-0.5/-1),(-1/-1.5),14,12,14.0,0--------+--++,0++++++++-++--,N,Y,Y,H
4639,2017-09-18 19:33:00,(+1/+1.5),"(2.0, 1.84)",2.0,1.84,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,1 days 06:57:00.000000000,,,0,0,0,3,(+1/+1.5),(+1),4,4,,0----+------,0++++-++++++,N,N,N,A
4640,2017-09-18 23:10:00,(+1/+1.5),"(1.92, 1.92)",1.92,1.92,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,1 days 03:20:00.000000000,2.0,1.84,-,+,0,3,(+1/+1.5),(+1),4,4,4.0,0----+------,0++++-++++++,N,N,N,A
4641,2017-09-18 23:12:00,(+1/+1.5),"(1.9, 1.94)",1.9,1.94,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,1 days 03:18:00.000000000,1.92,1.92,-,+,0,3,(+1/+1.5),(+1),4,4,4.0,0----+------,0++++-++++++,N,N,N,A
